Epoch,Train Loss,Validation Loss
63,0.0020094789144220865,0.002131115386299299
64,0.0021307155690414624,0.001953087370279
65,0.0020194312439545887,0.001731775333418658
66,0.0020447562717082392,0.0017182344806650164
67,0.0020603932217151547,0.0021112792356258354
68,0.0020171607459714223,0.001762048079399392
69,0.0021047576893276224,0.0017131853383034468
70,0.002061363842545284,0.0018522839313127885
71,0.0020166142280989637,0.0018264970996441615
72,0.002030430326057184,0.0016652314378389794
73,0.002070136982688887,0.0017777324752195885
74,0.002032271745459487,0.001770007874400012
75,0.0020803810973625838,0.0017725514664657805
76,0.002065159931145091,0.001638373825699091
77,0.0020404844757447587,0.001712712802385029
78,0.002049623756384891,0.0017298520343549746
79,0.0020214969932567327,0.0016326938118589552
80,0.002040459392851012,0.0016292738314644482
81,0.002030499150795448,0.0016971337471132803
82,0.0020066408162367428,0.0017165497702080756
83,0.002033025776876861,0.0015946194838953058
84,0.0020200883807976627,0.0017030738940535996
85,0.002032315307102787,0.0016123802465460215
86,0.002026429677951253,0.0015937761330094777
87,0.00205483940598141,0.0015659827101779612
88,0.0020754656253201475,0.0017067182695762696
89,0.0020544561204992027,0.001602481966409342
90,0.0020442117348365074,0.001594140771837709
91,0.002045311989948257,0.001645795950408731
92,0.0020506242015269687,0.001595444680118051
93,0.002033492342646544,0.0017112387714932036
94,0.0020120890465073495,0.001573693865027867
95,0.0020310912611118206,0.0015901351810163377
96,0.00205425801654605,0.001617100362445375
97,0.002029757504351437,0.0016163719042915066
98,0.0020268826724835283,0.0016209491847181006
99,0.0020336446948931554,0.0016438645620119611
100,0.002051068065015392,0.0015518669288691232
101,0.0020023521818479315,0.0018487807400034445
102,0.0020655382065645727,0.0016029043242604913
103,0.002032223791724795,0.0015585409579982393
104,0.0020209466042514475,0.0015607321509282645
105,0.0020061969073948503,0.0015592232145871477
106,0.002039323465497647,0.0015655978671642707
107,0.002036427825482355,0.0017633054521866143
108,0.002032525564815539,0.001618010217115577
109,0.002006006763743547,0.001581651172416873
110,0.002019752135513247,0.001539259667257092
111,0.0020415063119596905,0.0015452129400249472
112,0.0020204077375334845,0.0015734986288742604
113,0.0020136523898044187,0.0016035246969151654
114,0.002013398990837029,0.0016375251304309227
115,0.0020429596201413207,0.0015388329216205563
116,0.0020307185186538845,0.0016142323407908215
117,0.0020353503599633564,0.001530975165415408
118,0.002053413553383305,0.00155972476472686
119,0.0019958487540457604,0.0015859210719722078
120,0.002025228333271419,0.0015970702791635535
121,0.002024465778312232,0.0016807868424190307
122,0.002051509212469682,0.001582578107971992
123,0.002014634618212262,0.001524917854112573
124,0.002036011906683497,0.0015229357193579506
125,0.002019930342632708,0.001710907648023414
126,0.002011582419315043,0.0016895230893217224
127,0.002040195686115314,0.0015310936823401502
128,0.002021061256204525,0.001579591452977375
129,0.0020308638499247737,0.0015242895093060245
130,0.0020413877413375304,0.0015281682748249487
131,0.002018103300360963,0.001518237137229574
132,0.0020294377686999117,0.0015180144423778217
133,0.002033826730217293,0.0015423248742560023
134,0.002005859678158433,0.0015857582728035357
135,0.0020409295455061107,0.001548151435073171
136,0.0020195817060690993,0.0015385804711657233
137,0.002026924551723318,0.00151492504396868
138,0.0020417783334980614,0.0015160800976445898
139,0.0020231640887989973,0.001633396629538191
140,0.0020620942765769237,0.001532158285140452
141,0.0020092301743312013,0.0015191645958877512
142,0.0020256088975454784,0.0015586459592572953
143,0.002023286308879809,0.0015481433541648776
144,0.0020495041344676993,0.0015688806444431019
145,0.001999732844544471,0.0015107145238863794
146,0.0020127858077305266,0.0015085105919034074
147,0.0020357078209700475,0.0015488974045422908
148,0.0020171609123483198,0.0015496523556066677
149,0.002021316769080133,0.001504100929627097
150,0.002027944413970949,0.0015026693520332245
